338,92800,82814,Honda,Civic,Melaka,Auto,Negative,2017,20000,24999,1799
339,91800,86547,Honda,HR-V ,Johor,Auto,Negative,2017,15000,19999,1799
340,90000,71133,Honda,Accord,Sarawak,Auto,Negative,2014,70000,74999,1997
341,89900,66975,Honda,Accord,Johor,Auto,Negative,2014,60000,64999,2356
342,89900,85453,Honda,HR-V,Sabah,Auto,Negative,2016,25000,29999,1799
343,89800,70135,Honda,CR-V,Johor,Auto,Negative,2015,70000,74999,2354
344,89500,66975,Honda,Accord,Johor,Auto,Negative,2014,60000,64999,2356
345,88000,63443,Honda,Accord,Kedah,Auto,Negative,2014,110000,119999,1997
346,87800,70833,Honda,CR-V,Johor,Auto,Negative,2015,85000,89999,1997
347,86800,79997,Honda,Civic,Selangor,Auto,Negative,2017,20000,24999,1799
348,85800,69982,Honda,CR-V,Selangor,Auto,Negative,2015,50000,54999,2354
349,85000,70526,Honda,Accord,Melaka,Auto,Negative,2015,90000,94999,1997
350,84900,67033,Honda,Accord,Melaka,Auto,Negative,2014,70000,74999,2356
351,84800,66541,Honda,Accord,Johor,Auto,Negative,2014,65000,69999,2356
352,84800,63348,Honda,Accord,Selangor,Auto,Negative,2014,80000,84999,2356
353,84444,86113,Honda,HR-V,Johor,Auto,Negative,2017,20000,24999,1799
354,84000,65715,Honda,Accord,Penang,Auto,Negative,2014,85000,89999,2356
355,83800,66104,Honda,Accord,Penang,Auto,Negative,2014,110000,119999,1997
356,83800,76071,Honda,CR-V,Selangor,Auto,Negative,2016,40000,44999,1997
357,83500,77670,Honda,HR-V,Kedah,Auto,Negative,2016,60000,64999,1799
358,83000,70512,Honda,Accord,Penang,Auto,Negative,2015,90000,94999,1997
359,82875,80722,Honda,HR-V,Johor,Auto,Negative,2016,45000,49999,1799
360,82800,67844,Honda,Accord,Johor,Auto,Negative,2014,50000,54999,2356
361,82800,76294,Honda,Accord,Johor,Auto,Negative,2016,50000,54999,1997
362,82800,79377,Honda,HR-V,Kuala Lumpur,Auto,Negative,2016,45000,49999,1799
363,82800,78832,Honda,HR-V,Selangor,Auto,Negative,2016,45000,49999,1799
364,82000,70399,Honda,CR-V,Johor,Auto,Negative,2015,90000,94999,1997
365,82000,81200,Honda,HR-V,Penang,Auto,Negative,2016,50000,54999,1799
366,80800,69694,Honda,Accord,Perak,Auto,Negative,2015,70000,74999,1997
367,79999,75792,Honda,HR-V,Selangor,Auto,Negative,2016,80000,84999,1799
368,79800,76802,Honda,HR-V,Kedah,Auto,Negative,2016,70000,74999,1799
369,79800,86959,Honda,Odyssey,Johor,Auto,Negative,2010,90000,94999,2354
370,79000,79914,Honda,HR-V,Pahang,Auto,Negative,2016,45000,49999,1799
371,78800,66859,Honda,Accord,Penang,Auto,Negative,2014,95000,99999,1997
372,78800,79842,Honda,HR-V,Kedah,Auto,Negative,2016,35000,39999,1799
373,78000,67710,Honda,Accord,Selangor,Auto,Negative,2015,90000,94999,1997
374,78000,74452,Honda,HR-V,Kedah,Auto,Negative,2015,60000,64999,1799
375,77888,79419,Honda,HR-V,Johor,Auto,Negative,2016,60000,64999,1799
376,77800,73467,Honda,Accord,Kuala Lumpur,Auto,Negative,2015,30000,34999,1997
377,77800,78985,Honda,HR-V,Johor,Auto,Negative,2016,65000,69999,1799
378,77600,71225,Honda,CR-V,Kuala Lumpur,Auto,Negative,2015,65000,69999,1997
379,76000,77895,Honda,HR-V,Kuala Lumpur,Auto,Negative,2015,25000,29999,1799
380,75800,68553,Honda,Accord,Johor,Auto,Negative,2014,65000,69999,1997
381,75800,62551,Honda,CR-V,Penang,Auto,Negative,2013,100000,109999,2354
382,75800,60911,Honda,Stream ,Selangor,Auto,Negative,2011,10000,14999,1799
383,75700,63988,Honda,Accord,Kuala Lumpur,Auto,Negative,2013,65000,69999,1997
384,75000,74958,Honda,HR-V,Pahang,Auto,Negative,2015,65000,69999,1799
385,74999,83941,Honda,HR-V,Johor,Auto,Negative,2017,45000,49999,1799
386,74800,75809,Honda,HR-V,Penang,Auto,Negative,2015,75000,79999,1799
387,74000,73887,Honda,HR-V,Johor,Auto,Negative,2016,130000,139999,1799
388,73800,79897,Honda,HR-V,Penang,Auto,Negative,2016,65000,69999,1799
389,73000,69786,Honda,CR-V,Johor,Auto,Negative,2014,60000,64999,1997
390,72800,66228,Honda,Accord,Selangor,Auto,Negative,2014,70000,74999,1997
391,72800,63374,Honda,CR-V,Selangor,Auto,Negative,2013,75000,79999,1997
392,72800,73876,Honda,HR-V,Selangor,Auto,Negative,2015,65000,69999,1799
393,72000,68243,Honda,Civic,Johor,Auto,Negative,2015,90000,94999,2000
394,71800,66228,Honda,Accord,Selangor,Auto,Negative,2014,70000,74999,1997
395,71800,73688,Honda,HR-V,Perak,Auto,Negative,2015,70000,74999,1799
396,71700,71814,Honda,HR-V,Kuala Lumpur,Auto,Negative,2015,95000,99999,1799
397,71000,77938,Honda,HR-V,Johor,Auto,Negative,2015,40000,44999,1799
398,70000,61638,Honda,City,Johor,Auto,Negative,2017,45000,49999,1497
399,69800,70135,Honda,BR-V ,Penang,Auto,Negative,2017,50000,54999,1497
400,69800,75766,Honda,HR-V,Johor,Auto,Negative,2015,65000,69999,1799
401,68800,69701,Honda,BR-V,Penang,Auto,Negative,2017,55000,59999,1497
402,68800,70065,Honda,Civic,Johor,Auto,Negative,2014,45000,49999,1798
403,68500,43882,Honda,Stream,Johor,Auto,Negative,2009,160000,169999,1799
404,67800,70431,Honda,Civic,Johor,Auto,Negative,2015,65000,69999,1997
405,67000,62506,Honda,Civic,Kuala Lumpur,Auto,Negative,2014,110000,119999,1997
406,66800,55436,Honda,City,Melaka,Auto,Negative,2016,90000,94999,1497
407,66800,73986,Honda,HR-V,Kuala Lumpur,Auto,Negative,2015,70000,74999,1799
408,65800,56247,Honda,City,Johor,Auto,Negative,2016,70000,74999,1497
409,65800,60882,Honda,CR-V,Selangor,Auto,Negative,2013,110000,119999,1997
410,65800,60331,Honda,Stream,Kuala Lumpur,Auto,Negative,2012,60000,64999,1799
411,64800,69468,Honda,Civic,Perak,Auto,Negative,2015,70000,74999,1798
412,63800,70961,Honda,BR-V,Johor,Auto,Negative,2017,30000,34999,1497
413,63800,75289,Honda,HR-V,Kuala Lumpur,Auto,Negative,2015,55000,59999,1799
414,63000,69266,Honda,BR-V,Penang,Auto,Negative,2017,60000,64999,1497
415,63000,57780,Honda,City,Sarawak,Auto,Negative,2015,50000,54999,1497
416,61999,71421,Honda,BR-V,Selangor,Auto,Negative,2018,40000,44999,1497
417,61500,61669,Honda,Civic,Selangor,Auto,Negative,2013,70000,74999,1997
418,61000,64031,Honda,Accord,Johor,Auto,Negative,2013,80000,84999,1997
419,60800,69196,Honda,Civic,Johor,Auto,Negative,2014,55000,59999,1798
420,60000,53964,Honda,City,Sabah,Auto,Negative,2015,100000,109999,1497
421,59999,53095,Honda,Civic,Sabah,Auto,Negative,2010,120000,129999,1998
422,59999,62690,Honda,Civic,Johor,Auto,Negative,2013,80000,84999,1997
423,59999,59497,Honda,Civic,Selangor,Auto,Negative,2013,95000,99999,1997
424,59900,72458,Honda,Civic,Penang,Auto,Negative,2015,65000,69999,1798
425,59888,67642,Honda,Accord,Kuala Lumpur,Auto,Negative,2014,60000,64999,1997
426,59800,52253,Honda,City,Perak,Auto,Negative,2015,60000,64999,1497
427,59800,59080,Honda,Civic,Penang,Auto,Negative,2012,95000,99999,1997
428,59800,70065,Honda,Civic,Johor,Auto,Negative,2014,45000,49999,1798
429,59800,72807,Honda,Civic,Kuala Lumpur,Auto,Negative,2015,35000,39999,1798
430,59800,72807,Honda,Civic,Kuala Lumpur,Auto,Negative,2015,35000,39999,1798
431,59800,74102,Honda,Civic,Johor,Auto,Negative,2015,55000,59999,1497
432,59800,75047,Honda,Civic,Selangor,Auto,Negative,2016,40000,44999,1798
433,59800,59315,Honda,CR-Z,Kuala Lumpur,Auto,Negative,2014,55000,59999,1496
434,59800,55239,Honda,Stream,Johor,Auto,Negative,2010,60000,64999,1799
435,59000,72360,Honda,Accord,Kuala Lumpur,Auto,Negative,2015,75000,79999,1497
436,58888,59722,Honda,City,Johor,Auto,Negative,2016,30000,34999,1497
437,58888,59752,Honda,Civic,Kedah,Auto,Negative,2013,100000,109999,1997
438,58800,51785,Honda,City,Pahang,Auto,Negative,2015,75000,79999,1497
439,58800,53922,Honda,Jazz,Selangor,Auto,Negative,2016,60000,64999,1500
440,58000,56139,Honda,CR-Z,Johor,Auto,Negative,2013,70000,74999,1496
441,57900,63391,Honda,CR-V,Penang,Auto,Negative,2012,70000,74999,1997
442,57888,64830,Honda,CR-V,Johor,Auto,Negative,2013,80000,84999,1997
443,57800,61623,Honda,Civic,Kedah,Auto,Negative,2013,85000,89999,1798
444,57800,52093,Honda,CR-V,Pahang,Auto,Negative,2011,200000,249999,1997
445,57800,62615,Honda,CR-V,Kuala Lumpur,Auto,Negative,2013,90000,94999,1997
446,57800,49028,Honda,CR-Z,Selangor,Manual,Negative,2013,120000,129999,1496
447,57700,52567,Honda,Jazz,Kuala Lumpur,Auto,Negative,2015,45000,49999,1497
448,57000,59304,Honda,Jazz,Johor,Auto,Negative,2016,20000,24999,1497
449,56999,54483,Honda,Jazz,Kuala Lumpur,Auto,Negative,2016,60000,64999,1497
450,56999,62982,Honda,Jazz,Selangor,Auto,Negative,2018,30000,34999,1497
451,56888,56487,Honda,Accord,Selangor,Auto,Negative,2012,85000,89999,2354
452,56888,55336,Honda,City,Kuala Lumpur,Auto,Negative,2016,65000,69999,1497
453,56800,49903,Honda,City,Perak,Auto,Negative,2014,50000,54999,1497
454,56800,54169,Honda,City,Perak,Auto,Negative,2016,75000,79999,1497
455,56800,54483,Honda,Jazz,Kuala Lumpur,Auto,Negative,2016,60000,64999,1497
456,56000,50269,Honda,City,Selangor,Auto,Negative,2015,80000,84999,1497
457,56000,4417,Honda,Civic,Johor,Manual,Negative,1995,100000,109999,1590
458,56000,56263,Honda,Jazz,Johor,Auto,Negative,2016,55000,59999,1497
459,55888,113205,Honda,Odyssey,Kuala Lumpur,Auto,Negative,2016,50000,54999,1497
460,55880,49326,Honda,City,Perak,Auto,Negative,2015,100000,109999,1497
461,55800,56290,Honda,Accord,Johor,Auto,Negative,2011,95000,99999,1997
462,55800,54561,Honda,City,Sarawak,Auto,Negative,2014,50000,54999,1497
463,55800,65543,Honda,Civic,Johor,Auto,Negative,2013,60000,64999,1798
464,55333,62784,Honda,Civic,Selangor,Auto,Negative,2013,70000,74999,1798
465,55000,56885,Honda,CR-Z,Johor,Manual,Negative,2013,45000,49999,1496
466,55000,49584,Honda,CR-Z,Selangor,Auto,Negative,2013,130000,139999,1496
467,55000,60394,Honda,Jazz,Penang,Auto,Negative,2017,55000,59999,1497
468,54800,57593,Honda,City,Penang,Auto,Negative,2016,65000,69999,1497
469,54800,54359,Honda,CR-Z,Kuala Lumpur,Auto,Negative,2013,75000,79999,1496
470,54800,54347,Honda,Jazz,Johor,Auto,Negative,2015,40000,44999,1497
471,54800,53750,Honda,Jazz,Perak,Auto,Negative,2016,65000,69999,1497
472,54700,52133,Honda,Jazz,Kuala Lumpur,Auto,Negative,2015,50000,54999,1497
473,54000,54944,Honda,City,Johor,Auto,Negative,2016,85000,89999,1497
474,53900,56864,Honda,Accord,Selangor,Auto,Negative,2012,110000,119999,1997
475,53888,58419,Honda,City,Johor,Auto,Negative,2016,45000,49999,1497
476,53800,51039,Honda,Accord,Selangor,Auto,Negative,2011,140000,149999,1997
477,53800,61953,Honda,Accord,Perak,Auto,Negative,2013,85000,89999,1997
478,53800,54331,Honda,City,Johor,Auto,Negative,2015,55000,59999,1497
479,53800,58126,Honda,Civic,Kuala Lumpur,Auto,Negative,2012,80000,84999,1997
480,53800,62937,Honda,Civic,Johor,Auto,Negative,2013,90000,94999,1798
481,53800,55011,Honda,Jazz,Sarawak,Auto,Negative,2014,30000,34999,1497
482,53800,49050,Honda,Jazz,Perak,Auto,Negative,2014,45000,49999,1497
483,53800,51186,Honda,Jazz,Melaka,Auto,Negative,2014,50000,54999,1497
484,53800,54347,Honda,Jazz,Johor,Auto,Negative,2015,40000,44999,1497
485,53700,41818,Honda,Stream,Kuala Lumpur,Auto,Negative,2007,75000,79999,1998
486,53500,45747,Honda,City,Selangor,Auto,Negative,2014,95000,99999,1497
487,53000,48941,Honda,Civic,Johor,Auto,Negative,2009,90000,94999,1998
488,53000,48369,Honda,Jazz,Selangor,Auto,Negative,2014,50000,54999,1497
489,53000,54347,Honda,Jazz,Johor,Auto,Negative,2015,40000,44999,1497
490,53000,48838,Honda,Jazz,Kelantan,Auto,Negative,2015,100000,109999,1497
491,53000,54080,Honda,Jazz,Kedah,Auto,Negative,2016,60000,64999,1497
492,53000,54960,Honda,Jazz,Johor,Auto,Negative,2016,70000,74999,1497
493,52900,47050,Honda,City,Selangor,Auto,Negative,2014,80000,84999,1497
494,52900,61458,Honda,CR-V,Selangor,Auto,Negative,2012,60000,64999,1997
495,52800,60659,Honda,Accord,Selangor,Auto,Negative,2012,60000,64999,1997
496,52800,63878,Honda,Accord,Selangor,Auto,Negative,2013,60000,64999,1997
497,52800,64423,Honda,Accord,Kuala Lumpur,Auto,Negative,2013,60000,64999,1997
498,52800,49852,Honda,City,Penang,Auto,Negative,2014,80000,84999,1497
499,52800,52985,Honda,City,Kuala Lumpur,Auto,Negative,2015,55000,59999,1497
500,52800,49976,Honda,City,Kedah,Auto,Negative,2015,85000,89999,1497
501,52800,52473,Honda,Civic,Negeri Sembilan,Auto,Negative,2011,120000,129999,1799
502,52500,50260,Honda,Jazz,Johor,Auto,Negative,2014,50000,54999,1497
503,52500,51730,Honda,Jazz,Kedah,Auto,Negative,2015,50000,54999,1497
504,52000,47751,Honda,Civic,Johor,Auto,Negative,2009,110000,119999,1998
505,51900,45763,Honda,Jazz,Selangor,Auto,Negative,2014,80000,84999,1497
506,51800,50201,Honda,City,Kuala Lumpur,Auto,Negative,2014,50000,54999,1497
507,51800,52551,Honda,City,Kuala Lumpur,Auto,Negative,2015,60000,64999,1497
508,51800,52007,Honda,City,Selangor,Auto,Negative,2015,60000,64999,1497
509,51800,52619,Honda,City,Selangor,Auto,Negative,2016,90000,94999,1497
510,51800,55284,Honda,Civic,Perak,Auto,Negative,2011,85000,89999,1799
511,51800,62162,Honda,Civic,Perak,Auto,Negative,2013,80000,84999,1798
512,51800,55086,Honda,CR-Z,Johor,Auto,Negative,2012,45000,49999,1497
513,51800,58739,Honda,CR-Z,Johor,Auto,Negative,2013,40000,44999,1497
514,51800,47714,Honda,Jazz,Pahang,Auto,Negative,2014,70000,74999,1497
515,50999,52610,Honda,Jazz,Johor,Auto,Negative,2015,60000,64999,1497
516,50900,60265,Honda,CR-V,Kuala Lumpur,Auto,Negative,2012,80000,84999,1997
517,50800,60225,Honda,Accord,Selangor,Auto,Negative,2012,65000,69999,1997
518,50800,50195,Honda,Civic,Selangor,Auto,Negative,2010,110000,119999,1799
519,50800,51134,Honda,CR-Z,Kuala Lumpur,Auto,Negative,2012,75000,79999,1497
520,50500,49233,Honda,City,Johor,Auto,Negative,2015,120000,129999,1497
521,50500,55225,Honda,City,Selangor,Auto,Negative,2016,60000,64999,1497
522,50288,56204,Honda,City,Kuala Lumpur,Auto,Negative,2016,55000,59999,1497
523,50000,51547,Honda,City,Johor,Auto,Negative,2014,50000,54999,1497
524,49999,55379,Honda,Accord,Kuala Lumpur,Auto,Negative,2011,90000,94999,1997
525,49999,37918,Honda,Civic,Kelantan,Manual,Negative,2008,160000,169999,1998
526,49999,48097,Honda,CR-Z,Selangor,Auto,Negative,2012,110000,119999,1497
527,49900,54374,Honda,City,Penang,Auto,Negative,2015,65000,69999,1497
528,49900,53087,Honda,Jazz,Penang,Auto,Negative,2015,65000,69999,1497
529,49888,49835,Honda,City,Selangor,Auto,Negative,2015,85000,89999,1497
530,49888,57116,Honda,City,Johor,Auto,Negative,2016,60000,64999,1497
531,49888,64304,Honda,Civic,Johor,Auto,Negative,2013,100000,109999,1497
532,49800,55578,Honda,Accord,Penang,Auto,Negative,2011,120000,129999,1997
533,49800,56503,Honda,City,Johor,Auto,Negative,2015,30000,34999,1497
534,49800,46718,Honda,Civic,Selangor,Auto,Negative,2009,100000,109999,2000
535,49800,50515,Honda,Civic,Perak,Auto,Negative,2010,90000,94999,1998
536,49800,62350,Honda,Civic,Selangor,Auto,Negative,2013,75000,79999,1798
537,49800,52121,Honda,CR-V,Kedah,Auto,Negative,2010,95000,99999,1997
538,49800,70851,Honda,CR-V,Johor,Auto,Negative,2014,80000,84999,1497
539,49500,49545,Honda,Civic,Johor,Manual,Negative,2010,110000,119999,1998
540,49000,64213,Honda,Civic,Kelantan,Auto,Negative,2013,85000,89999,1497
541,49000,59483,Honda,Civic,Kuala Lumpur,Auto,Negative,2013,140000,149999,1497
542,48999,57184,Honda,Civic,Johor,Auto,Negative,2010,45000,49999,1799
543,48999,56885,Honda,Civic,Kuala Lumpur,Auto,Negative,2011,70000,74999,1799
544,48999,53002,Honda,Jazz,Kuala Lumpur,Auto,Negative,2015,40000,44999,1497
545,48996,47595,Honda,Civic,Kuala Lumpur,Auto,Negative,2009,90000,94999,1998
546,48800,58939,Honda,Accord,Penang,Auto,Negative,2011,75000,79999,1997
547,48800,59944,Honda,Accord,Johor,Auto,Negative,2012,90000,94999,1997
548,48800,46182,Honda,City,Selangor,Auto,Negative,2014,90000,94999,1497
549,48800,42503,Honda,Civic,Johor,Auto,Negative,2007,90000,94999,1998
550,48800,53275,Honda,Civic,Johor,Auto,Negative,2010,90000,94999,1799
551,48800,51568,Honda,CR-Z,Kuala Lumpur,Auto,Negative,2012,70000,74999,1497
552,48800,51350,Honda,Jazz,Penang,Auto,Negative,2015,85000,89999,1497
553,48000,38200,Honda,Civic,Pahang,Manual,Negative,2007,120000,129999,2000
554,47900,59713,Honda,Civic,Johor,Auto,Negative,2012,90000,94999,1799
555,47800,46862,Honda,Civic,Kedah,Auto,Negative,2010,150000,159999,1799
556,47800,59643,Honda,Civic,Penang,Manual,Negative,2011,35000,39999,1998
557,47800,61808,Honda,Civic,Pahang,Auto,Negative,2013,100000,109999,1798
558,47800,61458,Honda,CR-V,Selangor,Auto,Negative,2012,60000,64999,1997
559,46999,55472,Honda,Civic,Selangor,Auto,Negative,2011,80000,84999,1799
560,46888,46156,Honda,City,Johor,Auto,Negative,2013,75000,79999,1497
561,46888,43973,Honda,City,Kedah,Auto,Negative,2013,80000,84999,1497
562,46800,55813,Honda,Accord,Kuala Lumpur,Auto,Negative,2011,85000,89999,1997
563,46800,43371,Honda,City,Johor,Auto,Negative,2012,70000,74999,1497
564,46800,47384,Honda,CR-V,Perak,Auto,Negative,2009,120000,129999,1997
565,46800,49275,Honda,CR-Z,Kuala Lumpur,Manual,Negative,2012,80000,84999,1497
566,46400,49656,Honda,City,Selangor,Auto,Negative,2014,50000,54999,1497
567,46388,50195,Honda,Civic,Selangor,Auto,Negative,2010,110000,119999,1799
568,46200,30557,Honda,Jazz,Selangor,Auto,Negative,2011,150000,159999,1500
569,46000,57202,Honda,Accord,Penang,Auto,Negative,2011,95000,99999,1997
570,45999,50447,Honda,Civic,Kuala Lumpur,Auto,Negative,2009,70000,74999,1799
571,45900,29705,Honda,Civic,Terengganu,Auto,Negative,2006,190000,199999,1998
572,45888,49327,Honda,Civic,Selangor,Auto,Negative,2010,120000,129999,1799
573,45000,35888,Honda,Accord,Penang,Auto,Negative,2005,95000,99999,2354
574,45000,53628,Honda,Accord,Selangor,Auto,Negative,2011,110000,119999,2000
575,45000,47986,Honda,Civic,Kedah,Auto,Negative,2009,100000,109999,1799
576,45000,66118,Honda,Civic,Negeri Sembilan,Auto,Negative,2014,55000,59999,1997
577,45000,45559,Honda,CR-V,Penang,Auto,Negative,2007,90000,94999,1997
578,45000,53024,Honda,CR-V,Kelantan,Auto,Negative,2010,95000,99999,1997
579,44999,40833,Honda,City,Negeri Sembilan,Auto,Negative,2013,120000,129999,1497
580,44800,53506,Honda,Accord,Johor,Auto,Negative,2010,90000,94999,1997
581,44800,40424,Honda,City,Perak,Auto,Negative,2012,85000,89999,1497
582,44800,48668,Honda,Civic,Melaka,Auto,Negative,2010,160000,169999,1799
583,44737,49332,Honda,Civic,Kuala Lumpur,Auto,Negative,2009,70000,74999,1998
584,44000,49511,Honda,CR-Z,Kuala Lumpur,Auto,Negative,2012,100000,109999,1497
585,43999,46590,Honda,City,Johor,Auto,Negative,2013,70000,74999,1497
586,43800,38802,Honda,Accord,Kuala Lumpur,Auto,Negative,2009,190000,199999,2354
587,43800,40027,Honda,City,Sarawak,Auto,Negative,2012,200000,249999,1497
588,43800,46195,Honda,Stream,Johor,Auto,Negative,2008,90000,94999,1799
589,43500,45861,Honda,City,Selangor,Auto,Negative,2014,100000,109999,1497
590,42990,46113,Honda,City,Kuala Lumpur,Auto,Negative,2013,60000,64999,1497
591,42800,42111,Honda,City,Penang,Auto,Negative,2012,95000,99999,1497
592,42000,34663,Honda,Civic,Penang,Auto,Negative,2006,160000,169999,1998
593,42000,39823,Honda,Civic,Johor,Auto,Negative,2007,140000,149999,1799
594,42000,62617,Honda,Civic,Johor,Auto,Negative,2013,100000,109999,1798
595,41900,56589,Honda,Accord,Penang,Auto,Negative,2010,65000,69999,1997
596,41900,49332,Honda,City,Kuala Lumpur,Auto,Negative,2014,60000,64999,1497
597,41888,52296,Honda,Accord,Perak,Auto,Negative,2010,85000,89999,1997
598,41800,50102,Honda,Accord,Kuala Lumpur,Auto,Negative,2010,120000,129999,1997
599,41800,43465,Honda,City,Perak,Auto,Negative,2012,50000,54999,1497
600,41800,40445,Honda,City,Johor,Auto,Negative,2012,110000,119999,1497
601,41800,44078,Honda,Civic,Perak,Auto,Negative,2008,90000,94999,1998
602,41800,49419,Honda,CR-V,Kuala Lumpur,Auto,Negative,2009,100000,109999,1997
603,40888,34838,Honda,Jazz,Kelantan,Auto,Negative,2012,150000,159999,1497
604,40800,43643,Honda,City,Perak,Auto,Negative,2013,85000,89999,1497
605,40800,53744,Honda,City,Selangor,Auto,Negative,2015,40000,44999,1497
606,40800,51699,Honda,Jazz,Kuala Lumpur,Auto,Negative,2015,55000,59999,1497
607,40000,42225,Honda,City,Penang,Auto,Negative,2012,100000,109999,1497
608,40000,46882,Honda,CR-V,Selangor,Auto,Negative,2010,160000,169999,1997
609,39999,44632,Honda,City,Kuala Lumpur,Auto,Negative,2012,40000,44999,1497
610,39999,47893,Honda,City,Johor,Auto,Negative,2013,55000,59999,1497
611,39888,45976,Honda,CR-V,Selangor,Auto,Negative,2008,90000,94999,1997
612,39800,36934,Honda,City,Johor,Auto,Negative,2010,70000,74999,1497
613,39800,39423,Honda,Civic,Selangor,Auto,Negative,2007,110000,119999,1998
614,39800,46624,Honda,CR-V,Pahang,Auto,Negative,2008,95000,99999,1997
615,39800,45781,Honda,Freed ,Johor,Auto,Negative,2012,75000,79999,1497
616,39800,43566,Honda,Freed ,Kuala Lumpur,Auto,Negative,2012,85000,89999,1497
617,39800,43566,Honda,Freed ,Kuala Lumpur,Auto,Negative,2012,85000,89999,1497
618,39800,39777,Honda,Jazz,Selangor,Auto,Negative,2012,85000,89999,1339
619,39800,48838,Honda,Jazz,Penang,Auto,Negative,2013,50000,54999,1339
620,39800,50541,Honda,Jazz,Selangor,Auto,Negative,2014,25000,29999,1497
621,39800,47935,Honda,Jazz,Selangor,Auto,Negative,2014,55000,59999,1497
622,39800,72193,Honda,Odyssey,Selangor,Auto,Negative,2006,90000,94999,2354
623,39000,36959,Honda,Civic,Selangor,Auto,Negative,2006,95000,99999,1998
624,39000,39137,Honda,Civic,Negeri Sembilan,Auto,Negative,2008,200000,249999,1998
625,38888,46113,Honda,City,Kuala Lumpur,Auto,Negative,2013,60000,64999,1497
626,38800,47511,Honda,Accord,Perak,Auto,Negative,2009,80000,84999,2354
627,38800,49622,Honda,Civic,Johor,Auto,Negative,2009,95000,99999,1799
628,38800,45347,Honda,Freed,Johor,Auto,Negative,2012,80000,84999,1497
629,38800,45780,Honda,Jazz,Selangor,Auto,Negative,2014,90000,94999,1339
630,38800,42542,Honda,Stream,Johor,Auto,Negative,2007,95000,99999,1799
631,37999,52014,Honda,Jazz,Johor,Auto,Negative,2014,40000,44999,1339
632,37888,46521,Honda,CR-V,Kuala Lumpur,Auto,Negative,2008,90000,94999,1997
633,37800,38415,Honda,City,Johor,Auto,Negative,2011,90000,94999,1497
634,37800,47845,Honda,Civic,Selangor,Auto,Negative,2009,100000,109999,1799
635,37800,49195,Honda,CR-V,Selangor,Auto,Negative,2009,90000,94999,1997
636,37500,34547,Honda,CR-V,Negeri Sembilan,Auto,Negative,2007,190000,199999,1997
637,37000,36749,Honda,City,Kuala Lumpur,Auto,Negative,2011,100000,109999,1497
638,37000,44071,Honda,CR-V,Johor,Auto,Negative,2008,140000,149999,1997
639,36999,45109,Honda,City,Johor,Auto,Negative,2012,50000,54999,1497
640,36999,43806,Honda,City,Johor,Auto,Negative,2012,65000,69999,1497
641,36999,42503,Honda,City,Johor,Auto,Negative,2012,80000,84999,1497
642,36888,37686,Honda,Civic,Selangor,Auto,Negative,2007,130000,139999,1998
643,36888,39022,Honda,Jazz,Selangor,Auto,Negative,2012,100000,109999,1339
644,36800,46403,Honda,Civic,Johor,Auto,Negative,2008,95000,99999,1799
645,36800,46516,Honda,Civic,Johor,Auto,Negative,2008,100000,109999,1799
646,36800,42970,Honda,Jazz,Johor,Auto,Negative,2012,70000,74999,1339
647,36700,42862,Honda,CR-V,Kuala Lumpur,Auto,Negative,2007,95000,99999,1998
648,36500,36204,Honda,City,Selangor,Auto,Negative,2011,100000,109999,1497
649,36030,25607,Honda,City,Kedah,Auto,Negative,2009,200000,249999,1497
650,36000,46837,Honda,Civic,Johor,Auto,Negative,2008,90000,94999,1799
651,35999,43068,Honda,Accord,Selangor,Auto,Negative,2007,90000,94999,1799
652,35888,40723,Honda,City,Kuala Lumpur,Auto,Negative,2012,85000,89999,1497
653,35800,38189,Honda,Accord,Kuala Lumpur,Auto,Negative,2008,160000,169999,2354
654,35800,31202,Honda,City,Perak,Auto,Negative,2009,80000,84999,1497
655,35800,33851,Honda,City,Kuala Lumpur,Auto,Negative,2010,90000,94999,1497
656,35800,41915,Honda,City,Selangor,Auto,Negative,2012,65000,69999,1497
657,35700,44409,Honda,Jazz,Kuala Lumpur,Auto,Negative,2013,75000,79999,1339
658,35500,42726,Honda,CR-V,Kuala Lumpur,Auto,Negative,2008,140000,149999,1997
659,35100,38230,Honda,Civic,Kuala Lumpur,Auto,Negative,2007,130000,139999,1998
660,35000,50849,Honda,Accord,Kuala Lumpur,Auto,Negative,2009,45000,49999,2354
661,35000,42181,Honda,CR-V,Selangor,Auto,Negative,2008,140000,149999,1997
662,34999,46403,Honda,Civic,Johor,Auto,Negative,2008,95000,99999,1799
663,34800,48354,Honda,Accord,Kedah,Auto,Negative,2008,55000,59999,1998
664,34800,35478,Honda,City,Selangor,Auto,Negative,2010,65000,69999,1497
665,34800,42162,Honda,Civic,Kedah,Auto,Negative,2008,130000,139999,1799
666,34800,46955,Honda,CR-V,Kuala Lumpur,Auto,Negative,2008,85000,89999,1997
667,34800,42391,Honda,CR-V,Melaka,Auto,Negative,2008,170000,179999,1997
668,34500,32904,Honda,Civic,Negeri Sembilan,Auto,Negative,2006,160000,169999,1799
669,34000,29144,Honda,City,Perak,Auto,Negative,2009,110000,119999,1497
670,33800,24153,Honda,City,Perlis,Auto,Negative,2009,150000,159999,1497
671,33700,34285,Honda,City,Kuala Lumpur,Auto,Negative,2010,85000,89999,1497
672,33300,32872,Honda,City,Selangor,Auto,Negative,2010,95000,99999,1497
673,33000,40674,Honda,Civic,Kedah,Auto,Negative,2007,110000,119999,1800
